User,Comment,Topic,Timestamp
user_205,Looking forward to using this smartphone!,smartphone,2022-08-26 12:10:05
user_205,Not happy with the laptops.,laptops,2021-02-23 10:15:24
user_205,Very satisfied with my shoes.,shoes,2022-01-15 19:12:59
user_205,Very satisfied with my clothes.,clothes,2021-10-10 00:56:52
user_205,Thinking of buying a shoes.,shoes,2020-04-20 13:02:32
user_205,The quality of this smartphone is not great.,smartphone,2023-06-20 14:51:58
user_205,Thinking of buying a smartphone.,smartphone,2020-09-23 04:00:27
user_205,I love my new smartphone!,smartphone,2020-03-18 20:39:31
user_205,Do you recommend any good shoes?,shoes,2021-03-10 15:33:07
user_206,I love my new clothes!,clothes,2021-12-10 13:11:44
user_206,Thinking of buying a shoes.,shoes,2022-08-10 03:57:01
user_206,Very satisfied with my books.,books,2020-07-04 19:54:21
user_206,The books I bought is amazing.,books,2022-10-18 20:16:48
user_206,Looking forward to using this clothes!,clothes,2023-10-18 01:56:01
user_206,Why is this laptops so expensive?,laptops,2020-08-16 15:46:41
user_206,I love my new books!,books,2023-07-26 02:34:43
user_206,Thinking of buying a shoes.,shoes,2021-11-26 17:58:43
user_206,The books I bought is amazing.,books,2022-07-13 19:16:39
user_206,I found a great deal on clothes.,clothes,2021-06-26 06:30:19
user_206,Looking forward to using this shoes!,shoes,2023-10-03 12:10:27
user_206,Why is this shoes so expensive?,shoes,2021-01-20 22:56:15
user_206,Very satisfied with my clothes.,clothes,2020-07-09 23:51:05
user_206,Why is this books so expensive?,books,2022-10-16 13:44:47
user_206,Not happy with the smartphone.,smartphone,2022-02-11 05:43:17
user_206,Thinking of buying a smartphone.,smartphone,2020-07-04 09:41:07
user_206,Why is this shoes so expensive?,shoes,2020-12-20 14:23:10
user_206,Very satisfied with my books.,books,2021-05-22 10:29:51
user_206,I found a great deal on laptops.,laptops,2020-02-28 14:23:32
user_206,I love my new shoes!,shoes,2023-02-04 05:38:33
user_206,Thinking of buying a shoes.,shoes,2022-03-12 21:03:34
user_206,The quality of this smartphone is not great.,smartphone,2021-02-14 20:55:40
user_206,Why is this clothes so expensive?,clothes,2023-03-28 00:52:03
user_206,Not happy with the clothes.,clothes,2022-09-12 11:14:59
user_206,I found a great deal on books.,books,2023-07-12 00:52:44
user_206,I love my new clothes!,clothes,2020-01-22 03:02:57
user_206,Looking forward to using this laptops!,laptops,2023-08-24 14:38:00
user_206,Do you recommend any good laptops?,laptops,2021-07-06 18:53:02
user_206,Thinking of buying a smartphone.,smartphone,2021-01-26 22:39:50
user_206,Very satisfied with my shoes.,shoes,2020-07-09 20:13:08
user_206,Looking forward to using this smartphone!,smartphone,2022-08-10 20:42:00
user_206,I love my new books!,books,2022-08-18 13:14:54
user_206,The shoes I bought is amazing.,shoes,2021-11-11 05:15:58
user_206,I found a great deal on shoes.,shoes,2020-02-05 03:17:58
user_206,The quality of this shoes is not great.,shoes,2022-12-19 08:21:07
user_206,Not happy with the clothes.,clothes,2020-03-09 16:28:23
user_206,Very satisfied with my books.,books,2021-12-17 12:57:22
user_206,Thinking of buying a books.,books,2020-07-19 11:25:46
user_206,Not happy with the books.,books,2020-08-01 15:07:27
user_206,Thinking of buying a books.,books,2022-11-26 09:28:25
user_206,Very satisfied with my books.,books,2022-04-01 10:47:33
user_206,I found a great deal on shoes.,shoes,2020-07-21 10:11:36
user_206,Why is this shoes so expensive?,shoes,2020-01-05 19:51:29
user_206,Do you recommend any good books?,books,2023-08-09 13:40:12
user_206,The quality of this shoes is not great.,shoes,2022-07-22 10:02:01
user_206,Looking forward to using this laptops!,laptops,2023-02-19 08:04:52
user_206,Do you recommend any good books?,books,2021-11-27 12:20:25
user_206,The laptops I bought is amazing.,laptops,2020-08-09 11:22:00
user_206,Very satisfied with my laptops.,laptops,2022-01-01 00:48:25
user_206,Looking forward to using this shoes!,shoes,2022-08-18 13:59:38
user_207,The laptops I bought is amazing.,laptops,2021-05-17 18:32:15
user_207,Thinking of buying a laptops.,laptops,2023-01-03 20:09:43
user_207,Do you recommend any good clothes?,clothes,2021-06-01 19:54:49
user_207,Not happy with the books.,books,2022-04-06 00:31:49
user_207,Not happy with the smartphone.,smartphone,2023-02-11 04:33:21
user_207,Very satisfied with my laptops.,laptops,2020-06-25 21:11:18
user_207,I love my new books!,books,2022-01-28 10:18:29
user_207,Very satisfied with my books.,books,2021-12-11 19:00:04
user_207,Thinking of buying a clothes.,clothes,2022-01-23 06:45:23
user_207,Thinking of buying a smartphone.,smartphone,2020-02-09 19:13:33
user_207,Looking forward to using this clothes!,clothes,2021-05-18 00:53:32
user_207,Why is this books so expensive?,books,2021-04-24 22:36:10
user_207,The quality of this books is not great.,books,2020-01-01 16:30:49
user_207,I found a great deal on books.,books,2021-09-15 00:02:06
user_207,Why is this clothes so expensive?,clothes,2023-09-14 11:18:31
user_207,Do you recommend any good shoes?,shoes,2022-08-04 11:31:51
user_207,Looking forward to using this smartphone!,smartphone,2023-12-19 06:19:46
user_207,Why is this shoes so expensive?,shoes,2023-03-12 20:41:25
user_207,Not happy with the shoes.,shoes,2022-05-01 09:21:02
user_207,Not happy with the clothes.,clothes,2020-12-27 11:41:47
user_207,I found a great deal on clothes.,clothes,2022-09-25 10:44:24
user_207,Very satisfied with my books.,books,2020-02-24 19:16:04
user_207,I found a great deal on books.,books,2020-04-11 11:53:09
user_207,I love my new smartphone!,smartphone,2021-06-13 12:51:41
user_207,I found a great deal on laptops.,laptops,2023-05-08 19:44:21
user_207,Thinking of buying a shoes.,shoes,2022-05-01 20:48:48
user_207,Very satisfied with my books.,books,2023-11-08 11:31:02
user_207,Looking forward to using this shoes!,shoes,2020-10-22 19:04:24
user_207,I found a great deal on laptops.,laptops,2021-08-16 19:12:30
user_207,Looking forward to using this books!,books,2020-02-12 13:53:49
user_207,The books I bought is amazing.,books,2021-06-14 10:43:05
user_207,Do you recommend any good smartphone?,smartphone,2021-02-18 01:31:18
user_207,Very satisfied with my shoes.,shoes,2021-04-24 12:59:22
user_207,The shoes I bought is amazing.,shoes,2021-05-03 19:44:52
user_207,Not happy with the smartphone.,smartphone,2022-07-22 11:05:54
user_207,The clothes I bought is amazing.,clothes,2022-12-02 00:15:52
user_207,Do you recommend any good clothes?,clothes,2022-11-25 16:45:29
user_207,Very satisfied with my books.,books,2020-10-10 07:29:07
user_207,I found a great deal on shoes.,shoes,2023-01-10 00:32:56
user_207,Why is this shoes so expensive?,shoes,2020-06-16 18:51:29
user_207,The clothes I bought is amazing.,clothes,2022-06-14 19:59:33
user_207,Thinking of buying a shoes.,shoes,2022-06-17 21:44:48
user_207,I found a great deal on books.,books,2022-02-26 14:22:27
user_207,Thinking of buying a laptops.,laptops,2020-04-01 00:45:16
user_207,Very satisfied with my books.,books,2020-03-07 04:59:29
user_207,Not happy with the laptops.,laptops,2021-04-20 12:18:18
user_207,Why is this smartphone so expensive?,smartphone,2020-07-19 16:11:41
user_207,I love my new clothes!,clothes,2021-06-21 12:45:52
user_207,I love my new clothes!,clothes,2021-08-16 09:45:19
user_207,Do you recommend any good clothes?,clothes,2021-07-26 20:15:35
user_208,Thinking of buying a clothes.,clothes,2022-02-07 19:27:09
user_208,Very satisfied with my books.,books,2023-11-07 00:08:58
user_208,The clothes I bought is amazing.,clothes,2021-03-22 04:12:06
user_208,The quality of this laptops is not great.,laptops,2021-04-08 05:03:53
user_208,The quality of this laptops is not great.,laptops,2022-04-03 19:38:09
user_208,I found a great deal on shoes.,shoes,2020-11-23 17:27:45
user_208,I love my new smartphone!,smartphone,2021-07-15 02:54:54
user_208,Why is this smartphone so expensive?,smartphone,2023-04-04 19:39:57
user_208,Very satisfied with my laptops.,laptops,2022-01-28 10:08:29
user_208,The books I bought is amazing.,books,2021-12-22 09:53:36
user_208,Not happy with the books.,books,2023-08-18 13:50:01
user_208,Do you recommend any good books?,books,2022-02-06 06:45:18
user_208,Not happy with the shoes.,shoes,2020-08-28 03:27:11
user_208,Very satisfied with my clothes.,clothes,2023-05-10 04:24:05
user_208,Why is this smartphone so expensive?,smartphone,2021-08-06 00:31:53
user_208,Thinking of buying a clothes.,clothes,2020-02-22 16:46:55
user_208,Not happy with the clothes.,clothes,2023-02-13 21:06:55
user_208,Very satisfied with my smartphone.,smartphone,2021-12-15 01:14:47
user_208,Do you recommend any good shoes?,shoes,2022-10-15 01:00:05
user_208,I love my new laptops!,laptops,2023-07-27 05:31:18
user_208,Not happy with the clothes.,clothes,2023-12-26 11:50:11
user_208,Thinking of buying a laptops.,laptops,2022-10-20 01:17:26
user_208,Very satisfied with my books.,books,2021-11-19 02:33:37
user_208,Very satisfied with my clothes.,clothes,2021-03-08 11:31:03
user_208,I love my new laptops!,laptops,2020-04-25 20:12:49
user_208,Thinking of buying a laptops.,laptops,2022-01-23 21:34:04
user_208,Very satisfied with my clothes.,clothes,2022-01-20 21:42:36
user_208,The quality of this smartphone is not great.,smartphone,2021-07-17 09:32:36
user_208,The books I bought is amazing.,books,2020-12-18 06:31:23
user_208,The quality of this laptops is not great.,laptops,2021-01-03 08:52:18
user_208,I love my new laptops!,laptops,2020-04-27 20:45:42
user_208,The books I bought is amazing.,books,2020-03-06 15:00:27
user_208,Very satisfied with my shoes.,shoes,2023-08-10 18:21:43
user_208,Thinking of buying a clothes.,clothes,2022-10-23 22:24:15
user_208,Very satisfied with my shoes.,shoes,2023-04-02 12:09:50
user_208,Not happy with the laptops.,laptops,2020-08-03 08:44:28
user_208,I love my new clothes!,clothes,2022-12-18 13:20:59
user_208,Looking forward to using this laptops!,laptops,2022-02-02 04:04:30
user_208,Do you recommend any good smartphone?,smartphone,2022-02-04 05:26:53
user_208,The books I bought is amazing.,books,2022-10-03 06:48:43
user_208,I love my new laptops!,laptops,2022-04-25 19:57:54
user_208,Not happy with the shoes.,shoes,2022-09-10 09:44:45
user_208,Why is this clothes so expensive?,clothes,2021-04-28 17:14:31
user_208,Thinking of buying a books.,books,2020-03-10 09:19:42
user_208,Do you recommend any good laptops?,laptops,2022-05-16 05:02:48
user_208,Very satisfied with my books.,books,2022-11-23 15:07:29
user_208,The shoes I bought is amazing.,shoes,2023-02-11 02:29:55
user_208,The quality of this books is not great.,books,2020-01-02 08:44:50
user_208,Thinking of buying a smartphone.,smartphone,2021-10-22 12:36:28
user_208,Do you recommend any good books?,books,2021-08-03 05:42:03
user_209,The smartphone I bought is amazing.,smartphone,2023-01-23 07:40:39
user_209,Looking forward to using this clothes!,clothes,2023-11-27 00:20:06
user_209,I love my new laptops!,laptops,2020-07-22 21:08:32
user_209,The quality of this clothes is not great.,clothes,2023-12-12 09:08:35
user_209,Looking forward to using this books!,books,2021-05-26 04:29:50
user_209,Thinking of buying a smartphone.,smartphone,2021-04-25 16:56:10
user_209,The laptops I bought is amazing.,laptops,2022-05-22 01:30:58
user_209,Not happy with the smartphone.,smartphone,2022-07-19 02:05:15
user_209,Looking forward to using this shoes!,shoes,2022-12-14 09:52:51
user_209,The quality of this shoes is not great.,shoes,2020-06-05 08:39:30
user_209,I found a great deal on clothes.,clothes,2021-09-22 18:50:13
user_209,Looking forward to using this shoes!,shoes,2022-11-11 19:32:24
user_209,Do you recommend any good shoes?,shoes,2022-08-13 05:44:43
user_209,Thinking of buying a laptops.,laptops,2022-09-01 03:31:39
user_209,I love my new laptops!,laptops,2022-11-01 17:19:24
user_209,Looking forward to using this shoes!,shoes,2020-01-01 04:40:11
user_209,Looking forward to using this laptops!,laptops,2023-02-10 21:34:03
user_209,I love my new laptops!,laptops,2022-08-10 19:35:06
user_209,Very satisfied with my smartphone.,smartphone,2022-02-09 21:36:41
user_209,Very satisfied with my clothes.,clothes,2021-09-20 23:58:11
user_209,Do you recommend any good smartphone?,smartphone,2023-11-02 09:53:54
user_209,The quality of this shoes is not great.,shoes,2022-05-01 06:29:36
user_209,Not happy with the clothes.,clothes,2020-08-05 04:25:03
user_209,I love my new clothes!,clothes,2020-03-11 22:21:43
user_209,I found a great deal on smartphone.,smartphone,2021-11-03 18:13:56
user_209,Do you recommend any good books?,books,2020-02-16 01:25:44
user_209,The quality of this smartphone is not great.,smartphone,2020-11-08 19:30:28
user_209,Looking forward to using this clothes!,clothes,2022-04-05 04:07:46
user_209,Very satisfied with my books.,books,2020-07-03 00:05:09
user_209,I found a great deal on smartphone.,smartphone,2020-07-27 05:35:07
user_209,Thinking of buying a shoes.,shoes,2022-01-14 13:37:06
user_209,Thinking of buying a clothes.,clothes,2021-08-02 21:24:34
user_209,The quality of this books is not great.,books,2020-04-09 19:35:59
user_209,Do you recommend any good smartphone?,smartphone,2023-01-19 13:08:49
user_209,I love my new laptops!,laptops,2020-06-14 20:06:01
user_209,I love my new smartphone!,smartphone,2020-07-26 08:57:38
user_209,Not happy with the shoes.,shoes,2020-09-07 15:48:46
user_209,The laptops I bought is amazing.,laptops,2021-06-12 06:42:00
user_209,The laptops I bought is amazing.,laptops,2023-12-22 13:08:36
user_209,I love my new smartphone!,smartphone,2022-09-21 18:00:59
user_209,Looking forward to using this shoes!,shoes,2021-03-27 11:17:17
user_209,The quality of this laptops is not great.,laptops,2023-11-04 06:55:54
user_209,I found a great deal on laptops.,laptops,2023-12-08 14:55:41
user_209,I found a great deal on books.,books,2020-09-05 12:55:01
user_209,I found a great deal on smartphone.,smartphone,2023-04-27 05:36:02
user_209,Thinking of buying a laptops.,laptops,2021-02-07 13:40:00
user_209,I found a great deal on shoes.,shoes,2022-12-11 14:18:09
user_209,I love my new laptops!,laptops,2021-08-26 18:43:59
user_209,Thinking of buying a smartphone.,smartphone,2023-09-05 22:10:47
user_209,Thinking of buying a shoes.,shoes,2020-03-05 20:51:57
user_210,Why is this clothes so expensive?,clothes,2020-02-23 09:05:15
user_210,Why is this laptops so expensive?,laptops,2023-12-22 16:58:52
user_210,Do you recommend any good smartphone?,smartphone,2022-08-25 06:57:33
user_210,I love my new clothes!,clothes,2023-02-10 07:46:46
user_210,The clothes I bought is amazing.,clothes,2020-05-17 16:14:31
user_210,Not happy with the books.,books,2020-03-03 14:13:30
user_210,Why is this laptops so expensive?,laptops,2021-07-20 08:50:12
user_210,Thinking of buying a clothes.,clothes,2021-03-26 11:34:47
user_210,Why is this laptops so expensive?,laptops,2023-11-08 03:54:26
user_210,Very satisfied with my smartphone.,smartphone,2022-02-06 10:48:15
user_210,The books I bought is amazing.,books,2023-07-08 23:00:34
user_210,Thinking of buying a laptops.,laptops,2021-03-08 04:37:05
user_210,Very satisfied with my clothes.,clothes,2023-06-11 04:34:34
user_210,The quality of this smartphone is not great.,smartphone,2023-06-08 21:54:58
user_210,I found a great deal on books.,books,2022-07-04 20:35:08
user_210,I found a great deal on shoes.,shoes,2023-12-26 20:30:30
user_210,Why is this books so expensive?,books,2023-11-27 07:17:47
user_210,Thinking of buying a smartphone.,smartphone,2021-06-16 10:49:27
user_210,Why is this books so expensive?,books,2022-05-22 04:30:53
user_210,Very satisfied with my shoes.,shoes,2021-12-28 19:04:43
user_210,I found a great deal on books.,books,2022-08-20 13:33:51
user_210,Why is this books so expensive?,books,2023-04-20 03:39:43
user_210,I love my new clothes!,clothes,2021-11-21 16:02:05
user_210,I found a great deal on clothes.,clothes,2021-03-28 05:24:41
user_210,The quality of this smartphone is not great.,smartphone,2021-10-06 19:24:16
user_210,Looking forward to using this laptops!,laptops,2023-12-23 09:26:22
user_210,The quality of this smartphone is not great.,smartphone,2021-11-27 12:59:01
user_210,Very satisfied with my books.,books,2022-07-07 04:11:40
user_210,Not happy with the books.,books,2020-12-06 22:44:42
user_210,Why is this shoes so expensive?,shoes,2022-01-05 11:15:25
user_210,I love my new books!,books,2023-07-13 12:47:08
user_210,The quality of this shoes is not great.,shoes,2022-05-07 08:06:56
user_210,The quality of this books is not great.,books,2020-06-20 08:04:10
user_210,Do you recommend any good laptops?,laptops,2021-05-16 00:00:35
user_210,The quality of this smartphone is not great.,smartphone,2022-03-15 05:44:13
user_210,Very satisfied with my shoes.,shoes,2023-06-26 05:59:18
user_210,Thinking of buying a laptops.,laptops,2020-10-20 09:59:57
user_210,Do you recommend any good books?,books,2022-10-22 05:17:48
user_210,Do you recommend any good books?,books,2023-07-28 12:21:50
user_210,Looking forward to using this shoes!,shoes,2021-02-13 00:03:12
user_210,Looking forward to using this books!,books,2020-02-20 01:11:40
user_210,Thinking of buying a clothes.,clothes,2022-04-18 21:31:56
user_210,The quality of this laptops is not great.,laptops,2022-04-05 09:14:52
user_210,Looking forward to using this laptops!,laptops,2021-03-17 12:48:38
user_210,Thinking of buying a books.,books,2022-01-04 14:31:09
user_210,Why is this laptops so expensive?,laptops,2022-09-04 21:18:11
user_210,Not happy with the laptops.,laptops,2020-10-19 10:41:08
user_210,Not happy with the laptops.,laptops,2020-04-24 21:35:02
user_210,Do you recommend any good books?,books,2023-03-14 09:59:54
user_210,Do you recommend any good laptops?,laptops,2020-08-11 16:01:25
user_211,Not happy with the books.,books,2020-05-06 06:00:14
user_211,I love my new shoes!,shoes,2020-03-22 15:55:49
user_211,Thinking of buying a books.,books,2020-02-25 20:07:22
user_211,Very satisfied with my shoes.,shoes,2022-10-24 05:30:17
user_211,Do you recommend any good clothes?,clothes,2022-11-23 02:51:46
user_211,I found a great deal on shoes.,shoes,2020-10-12 11:35:06
user_211,Do you recommend any good laptops?,laptops,2021-04-11 11:54:30
user_211,Thinking of buying a books.,books,2020-10-06 13:32:58
user_211,Do you recommend any good clothes?,clothes,2023-04-11 02:05:26
user_211,Thinking of buying a smartphone.,smartphone,2023-01-21 16:48:31
user_211,Thinking of buying a clothes.,clothes,2023-05-10 18:54:12
user_211,Do you recommend any good laptops?,laptops,2022-02-09 00:29:49
user_211,The books I bought is amazing.,books,2022-11-22 12:16:33
user_211,Do you recommend any good clothes?,clothes,2023-06-23 03:25:10
user_211,Do you recommend any good books?,books,2023-08-08 19:37:57
user_211,Thinking of buying a books.,books,2023-01-07 10:50:50
user_211,The shoes I bought is amazing.,shoes,2021-05-02 03:03:53
user_211,Not happy with the laptops.,laptops,2023-09-13 20:48:41
user_211,Looking forward to using this laptops!,laptops,2021-09-21 20:16:14
user_211,I love my new books!,books,2022-05-03 15:59:53
user_211,Very satisfied with my books.,books,2022-06-15 13:09:15
user_211,Very satisfied with my clothes.,clothes,2020-05-09 18:14:54
user_211,I found a great deal on books.,books,2022-09-01 17:23:26
user_211,I found a great deal on laptops.,laptops,2022-01-14 04:11:43
user_211,Very satisfied with my clothes.,clothes,2022-03-16 22:36:47
user_211,Why is this smartphone so expensive?,smartphone,2020-08-17 16:31:21
user_211,I love my new shoes!,shoes,2021-09-17 12:06:28
user_211,Thinking of buying a shoes.,shoes,2022-12-02 15:45:23
user_211,Looking forward to using this laptops!,laptops,2021-12-17 23:38:52
user_211,Looking forward to using this clothes!,clothes,2023-10-21 07:09:15
user_211,The laptops I bought is amazing.,laptops,2023-12-23 21:37:44
user_211,I found a great deal on clothes.,clothes,2021-01-07 21:12:27
user_211,Very satisfied with my shoes.,shoes,2023-03-11 19:56:59
user_211,Very satisfied with my clothes.,clothes,2021-03-11 06:17:35
user_211,The quality of this laptops is not great.,laptops,2020-02-16 14:45:07
user_211,Do you recommend any good smartphone?,smartphone,2021-12-05 08:56:58
user_211,Thinking of buying a clothes.,clothes,2023-11-13 18:54:14
user_211,Why is this laptops so expensive?,laptops,2022-08-27 07:20:30
user_211,Very satisfied with my smartphone.,smartphone,2020-08-21 16:13:32
user_211,The quality of this shoes is not great.,shoes,2022-04-14 12:34:26
user_211,Looking forward to using this clothes!,clothes,2021-07-18 01:43:47
user_211,The quality of this books is not great.,books,2023-01-20 02:17:05
user_211,I love my new laptops!,laptops,2020-11-27 21:05:08
user_211,Very satisfied with my smartphone.,smartphone,2022-11-26 07:46:20
user_211,I found a great deal on books.,books,2023-11-01 22:54:28
user_211,I found a great deal on smartphone.,smartphone,2022-02-21 19:42:02
user_211,The smartphone I bought is amazing.,smartphone,2021-03-19 11:11:22
user_211,Very satisfied with my laptops.,laptops,2021-07-25 14:08:02
user_211,I love my new books!,books,2023-03-02 08:09:13
user_211,Why is this shoes so expensive?,shoes,2022-06-10 19:41:03
user_212,Looking forward to using this shoes!,shoes,2022-07-21 18:43:33
user_212,I found a great deal on smartphone.,smartphone,2023-02-15 05:15:13
user_212,Very satisfied with my clothes.,clothes,2022-07-02 03:45:39
user_212,Do you recommend any good smartphone?,smartphone,2022-02-09 14:41:09
user_212,Do you recommend any good books?,books,2020-11-20 05:51:19
user_212,Thinking of buying a shoes.,shoes,2023-03-24 11:31:40
user_212,Very satisfied with my clothes.,clothes,2020-04-03 02:24:53
user_212,The quality of this smartphone is not great.,smartphone,2021-06-04 17:45:34
user_212,Not happy with the smartphone.,smartphone,2022-08-14 08:39:17
user_212,Do you recommend any good books?,books,2020-02-18 13:31:57
user_212,I love my new laptops!,laptops,2023-07-19 20:47:19
user_212,I love my new shoes!,shoes,2020-12-11 21:28:29
user_212,Why is this smartphone so expensive?,smartphone,2022-06-14 11:53:12
user_212,I found a great deal on shoes.,shoes,2020-10-09 09:24:11
user_212,Thinking of buying a laptops.,laptops,2021-11-01 00:13:59
user_212,I love my new laptops!,laptops,2021-04-17 13:23:48
user_212,I love my new smartphone!,smartphone,2020-11-19 05:10:02
user_212,Thinking of buying a shoes.,shoes,2021-12-14 18:43:41
user_212,I love my new laptops!,laptops,2020-05-11 06:57:00
user_212,Looking forward to using this clothes!,clothes,2022-07-02 01:57:21
user_212,Thinking of buying a books.,books,2023-09-21 11:15:18
user_212,The quality of this books is not great.,books,2021-04-01 07:18:11
user_212,The laptops I bought is amazing.,laptops,2021-02-09 07:41:46
user_212,I love my new shoes!,shoes,2022-12-09 09:00:51
user_212,Not happy with the books.,books,2021-02-26 06:37:42
user_212,I found a great deal on clothes.,clothes,2021-02-17 08:38:14
user_212,I found a great deal on laptops.,laptops,2022-06-14 04:57:49
user_212,Not happy with the clothes.,clothes,2021-05-02 10:12:02
user_212,Not happy with the smartphone.,smartphone,2020-08-06 11:11:25
user_212,Looking forward to using this shoes!,shoes,2020-02-18 10:39:56
user_212,Very satisfied with my laptops.,laptops,2023-11-19 14:30:33
user_212,Looking forward to using this smartphone!,smartphone,2020-02-19 12:40:59
user_212,Very satisfied with my laptops.,laptops,2021-10-27 13:27:55
user_212,Thinking of buying a clothes.,clothes,2020-10-21 00:19:58
user_212,Why is this books so expensive?,books,2020-07-06 06:43:15
user_212,Looking forward to using this clothes!,clothes,2021-08-14 02:16:17
user_212,Not happy with the books.,books,2021-04-14 17:51:45
user_212,Very satisfied with my clothes.,clothes,2021-02-20 07:54:33
user_212,Do you recommend any good books?,books,2022-03-26 03:45:46
user_212,I love my new books!,books,2022-02-18 14:15:27
user_212,I found a great deal on laptops.,laptops,2023-04-16 06:23:11
user_212,The smartphone I bought is amazing.,smartphone,2023-01-24 05:30:13
user_212,The quality of this clothes is not great.,clothes,2020-04-02 19:31:48
user_212,Why is this smartphone so expensive?,smartphone,2022-12-08 15:17:44
user_212,The quality of this shoes is not great.,shoes,2023-07-01 07:29:54
user_212,Very satisfied with my laptops.,laptops,2020-04-23 01:24:20
user_212,Thinking of buying a books.,books,2022-12-20 04:57:40
user_212,The shoes I bought is amazing.,shoes,2022-02-07 01:18:22
user_212,The quality of this smartphone is not great.,smartphone,2023-05-25 03:11:29
user_212,I love my new smartphone!,smartphone,2021-02-26 08:48:08
user_213,I found a great deal on shoes.,shoes,2021-10-13 00:49:03
user_213,Looking forward to using this books!,books,2022-05-24 14:11:12
user_213,Why is this laptops so expensive?,laptops,2022-10-07 02:40:13
user_213,Not happy with the smartphone.,smartphone,2022-04-12 16:39:37
user_213,Do you recommend any good clothes?,clothes,2023-01-10 15:44:39
user_213,Do you recommend any good shoes?,shoes,2022-07-21 09:04:06
user_213,Why is this shoes so expensive?,shoes,2022-06-24 12:14:35
user_213,Thinking of buying a shoes.,shoes,2022-05-24 10:51:17
user_213,The clothes I bought is amazing.,clothes,2023-02-05 19:30:37
user_213,I love my new clothes!,clothes,2023-12-19 17:36:17
user_213,Why is this books so expensive?,books,2021-08-06 19:15:08
user_213,Thinking of buying a clothes.,clothes,2020-10-25 15:09:22
user_213,Looking forward to using this books!,books,2021-02-06 06:56:06
user_213,Thinking of buying a smartphone.,smartphone,2020-06-20 09:47:18
user_213,I found a great deal on books.,books,2022-03-07 04:11:05
user_213,Looking forward to using this laptops!,laptops,2021-07-02 02:04:08
user_213,The quality of this books is not great.,books,2022-12-14 04:23:00
user_213,The smartphone I bought is amazing.,smartphone,2022-12-27 03:56:11
user_213,Do you recommend any good laptops?,laptops,2023-07-28 20:53:46
user_213,Looking forward to using this laptops!,laptops,2021-02-12 21:54:14
user_213,Looking forward to using this smartphone!,smartphone,2022-02-20 04:59:00
user_213,Not happy with the smartphone.,smartphone,2022-07-19 13:25:58
user_213,Do you recommend any good books?,books,2020-02-09 14:15:03
user_213,Not happy with the smartphone.,smartphone,2021-04-27 01:09:52
user_213,Why is this laptops so expensive?,laptops,2020-02-09 18:20:07
user_213,Very satisfied with my books.,books,2023-07-10 17:10:28
user_213,Not happy with the shoes.,shoes,2023-03-26 01:26:35
user_213,Very satisfied with my shoes.,shoes,2020-09-21 13:13:15
user_213,The shoes I bought is amazing.,shoes,2021-09-27 20:55:10
user_213,The quality of this smartphone is not great.,smartphone,2022-05-07 14:18:13
user_213,Looking forward to using this clothes!,clothes,2022-08-24 14:08:38
user_213,I found a great deal on books.,books,2022-06-17 07:48:41
user_213,Why is this books so expensive?,books,2023-04-23 12:34:43
user_213,Do you recommend any good clothes?,clothes,2020-08-06 01:32:54
user_213,I love my new smartphone!,smartphone,2020-08-01 09:54:28
user_213,The smartphone I bought is amazing.,smartphone,2023-08-07 14:54:00
user_213,The shoes I bought is amazing.,shoes,2022-06-13 01:06:54
user_213,I love my new smartphone!,smartphone,2022-06-14 12:24:21
user_213,Very satisfied with my books.,books,2021-10-16 01:00:59
user_213,The quality of this clothes is not great.,clothes,2020-01-23 09:04:39
user_213,Looking forward to using this books!,books,2021-02-13 08:38:04
user_213,Thinking of buying a clothes.,clothes,2023-04-13 09:29:30
user_213,Looking forward to using this smartphone!,smartphone,2022-09-07 05:46:01
user_213,Looking forward to using this shoes!,shoes,2022-03-21 02:24:47
user_213,Very satisfied with my smartphone.,smartphone,2022-03-03 06:02:45
user_213,I love my new shoes!,shoes,2020-11-14 23:20:38
user_213,I love my new clothes!,clothes,2020-08-11 18:46:30
user_213,Thinking of buying a laptops.,laptops,2021-06-02 00:02:51
user_213,Why is this smartphone so expensive?,smartphone,2022-07-09 18:41:13
user_213,Looking forward to using this laptops!,laptops,2022-01-23 09:11:44
user_214,Thinking of buying a smartphone.,smartphone,2020-04-14 15:31:11
user_214,Very satisfied with my shoes.,shoes,2022-02-28 15:07:55
user_214,Very satisfied with my books.,books,2020-02-02 07:00:11
user_214,Looking forward to using this shoes!,shoes,2021-12-28 12:27:25
user_214,Why is this smartphone so expensive?,smartphone,2023-12-28 09:49:46
user_214,Why is this clothes so expensive?,clothes,2023-03-12 19:03:25
user_214,The quality of this clothes is not great.,clothes,2020-01-24 15:57:24
user_214,Why is this shoes so expensive?,shoes,2023-09-15 11:33:39
user_214,I found a great deal on clothes.,clothes,2020-09-25 00:07:14
user_214,Very satisfied with my shoes.,shoes,2023-10-06 23:01:47
user_214,Why is this books so expensive?,books,2021-07-10 11:14:38
user_214,Not happy with the smartphone.,smartphone,2021-04-17 09:05:20
user_214,I found a great deal on clothes.,clothes,2020-11-09 03:12:46
user_214,Why is this shoes so expensive?,shoes,2021-02-05 00:00:01
user_214,Why is this clothes so expensive?,clothes,2022-09-27 19:31:41
user_214,I love my new laptops!,laptops,2022-03-28 16:53:02
user_214,I found a great deal on laptops.,laptops,2023-04-21 02:03:15
